('Totally untested! Good luck', 'So now you are assured you cannot add a ProjectAssignment with project_role == Principal Investigator, if a Principal Investigator already exists for that Project.', '147') 1
('on your PC', 'for the Samsung Galaxy S3', '21') 1
("but i din't", "But I don't", '3') 1
('155', '', '3') 1
(');', ',', '2') 1
('pageref is', '', '10') 1
('This link', 'These links', '3') 1
('I want', '', '6') 1
("Splinter of the Mind's Eye", '', '26') 1
('54', '55', '1') 1
('driver', "driver's", '2') 1
('Bind', 'DataList1.DataBind', '14') 1
('if the 2nd typeface', 'to have a 2', '15') 1
('For', "You're a bit stuck for", '20') 1
('i.e. they do not care about it', 'overwork', '27') 1
('want', 'rip my DVD', '10') 1
('authenticate, if', 'authentication; and', '7') 1
('with', 'under', '5') 1
('true;  }', 'Order_OrderExport_Model_Export', '28') 1
('s or not?', '', '9') 1
('and vice-versa', 'then it ends with value $', '20') 1
('thought there was a web-based gaming site, but that it was primarily in German, which was a non-starter for me because except', 'sites', '120') 1
('eg', 'e.g.', '2') 3
('.sql', '$ mysqldump --user="User" --password="Password" -A --single-transaction > /home/user/Export-`date +"%F"`.sql', '104') 1
('$\\int_a^bcos\\theta sin\\theta d\\theta$', '$\\int_a^b\\cos\\theta \\sin\\theta \\,d\\theta$', '4') 1
('Crit', 'Aim', '3') 1
('be', 'calculate', '8') 1
('windows xp', 'Windows XP', '3') 2
('4)', '(("thstndrd"', '12') 1
('', 'or', '2') 1
('\\printtoctitle', 'LoF', '13') 3
('The', 'Then track them in a', '17') 1
('Help would really be appreciated.', '.pinerc', '29') 1
('Set', 'You need to set the', '17') 1
('Does', '', '4') 1
('it; very simply the person', 'A musician', '22') 1
('make', '', '4') 1
('Drei', 'drei', '1') 1
('(I', '- I', '2') 1
('zu has alot', ',', '11') 1
('always be', 'remain vulnerable to social engineering for a long time to come and as', '64') 1
('so', 'True Prep might give you some great details', '41') 1
('Assuming', 'Remark also prove that $a_n$ is bounded by above by some positive number', '66') 1
('went', '. Went', '3') 2
('about efficiency', 'still much lower than what we used to pay those so-called Big Dick traders, right?', '74') 1
('', 'maxscroll = parta->getContentSize().width*5;', '44') 1
('moblization', 'mobilization', '1') 1
('High', 'How can I find a high', '17') 1
('already know about', 'wouldnt actually have a Charisma-using class to use as the basis for Charisma-based DCs', '77') 1
('wms', 'WMS', '3') 1
('Benns', 'Das', '4') 1
('I am a big believer that', 'There are many reasons for prioritizing social development over academics. Just letting', '69') 1
('Click', 'Then just click', '11') 1
('as linking', '?  (Like links', '10') 1
('the main if', '', '11') 1
('gdm', 'LigthtDM', '7') 1
("I don't have my own kids", 'career that they do not enjoy', '22') 1
('primary', 'priority boot', '9') 1
('somethings go', 'something goes', '3') 1
('r;13;3;0', 'r;13;3', '2') 1
('where is your data? Can you guarantee it remains in the correct jurisdiction, and for e-discovery, can you guarantee you have retrieved every item of data connected with an individual/event?', '', '190') 1
('commands', 'utilities', '8') 1
('precise-changes', 'quantal-changes', '7') 1
('suggestion', 'specific idea', '11') 1
('long', 'this', '4') 1
(',', 'be aware that', '13') 1
('this module', 'the', '8') 1
('handheld chess computer, ChessMaster, Internet Chess Club or Free Internet Chess Server', '', '87') 1
('Wirelessly Lockpicking a Vehicle Immobiliser"', '', '45') 1
('postgresql', 'PostgreSQL', '4') 2
('no doubt this slows', 'safe under all normal circumstances, that is, if it was frozen shortly after breaking the eggs. Normal temperatures in refrigerators slow', '122') 1
('', "be Wikipedia's history sections on the pages for", '48') 1
('=', '=b_A', '3') 1
('Can we prove we are', 'How does one know one is', '18') 1
('"pyuic4 your_filename.ui -o your_filename.py"', '"', '44') 1
('', 'also', '4') 1
('and', '[citation needed]', '14') 1
('add pdf support', 'desired.', '13') 1
('launcher RomTerraria.exe, window size is bigger and you can see horizontally a bigger part of the map', 'windows mode', '91') 1
('Umami] (Your', 'Umami] Your', '1') 1
('Rev&Exp', 'Revised & Expanded', '11') 1
('get', 'crawl', '5') 1
('$\\n$\\comma', '\\comma', '4') 1
('in photoshop (or similar) will most likely be viewed as', 'is probably fine. Copyright is awarded for', '42') 1
('mich anzuschliessen hat es nicht sehr gut gegangen', 'anzuschlieen', '38') 1
('I[b] = (20 - 0.7 - R1*0.7/R2)/(R1 + Re*(1+B) + Re*R1*(1 + B)/R2) = 28.75904 A', '\\$I_B = (20 - 0.7 - {R_1* 0.7\\over R_2})/(R_1 + R_E*(1+\\beta) + {Re*R_1*(1 + \\beta)\\over R_2}) = 28.75904 A\\$', '41') 1
('pre-published,', 'but', '13') 1
('starts with C0 and continue with 4 digits but this pattern always return "false".', 'starts with C0 and continue with 4 digits but this pattern always return "false".', '0') 2
('*\\Pi*', '\\pi', '3') 1
('does not really lead to good thinkers, problem solvers or writers in', 'at', '66') 1
('As', 'In all his annual performance reviews he has never rated high. As', '63') 1
('t;', '$t$;', '2') 1
('sudo apt-get update', 'sudo mv /var/lib/apt/lists /var/lib/apt/lists-old sudo mkdir -p /var/lib/apt/lists/partial sudo apt-get update', '91') 1
('Try', 'I tried', '6') 1
('I', 'there', '5') 1
('', 'if', '2') 1
('Bonuses', '', '7') 1
('investment (which is now zero)', '"investment"', '21') 1
('c', '\\Omega(1', '8') 1
('/', '', '1') 3
('I think', 'One approach for using internet routers etc as a computer was published in a', '71') 1
('b', '$b$', '2') 3
('x1*x2', 'x_1x_2', '3') 2
(').', '', '2') 2
('a simple conditional', 'in the traditional sense', '16') 1
('they are', 'there seem to be', '11') 1
('bi variate', 'bivariate', '1') 1
('&=', '&\\leq', '4') 1
('needing', 'I need', '5') 1
('get', 'comes with', '8') 1
('when', '.  When', '4') 1
('z+(1<<i))*y<x', 'y<<i<=x-z*y', '10') 1
('In general, you', 'Updated', '14') 1
('FiOS', 'the same as mine', '15') 1
("but I didn't even touch it", '. It is a FM Synth.', '20') 1
('Well, that could be a story, if the PCs like it. If not... hey', '', '62') 1
('B', '6', '1') 1
('dw_t$$', 'dw_t,$$', '1') 1
('A";', 'A");', '1') 1
('10', '10+(d.Day\\10=1)*5', '15') 1
('repesenting', 'repesented', '3') 1
('have', 'the', '3') 1
('515', '500', '2') 1
('incorrect', "pasword';", '8') 1
('(I believe) early', 'early', '12') 1
('A "nick" vs', '', '11') 1
('$\\begin', '\\ensuremath', '10') 1
('import java.lang.*;class', 'class', '19') 1
('~890k', '~1.2 million', '11') 1
('gsettings set org.gnome.desktop.interface menubar-accel ""', 'gsettings set org.gnome.desktop.interface menubar-accel ""', '0') 1
('doc from', '', '8') 1
('used', 'served', '4') 1
('anyone', '. Anyone', '3') 1
('However', 'Not so bad!', '10') 1
('If', ', if', '3') 1
('So stick', 'Sticking', '6') 1
('\\\\', '\\rlowertwocell_h{\\beta}     \\ar[r]|{g}   &B\\\\', '43') 1
('should ideally', 'would', '10') 1
('Iphone', 'iPhone', '2') 3
('get some privilege', 'got permission', '13') 1
('aus diesem Grund, die Folge aus dem zuvorgesagten, aus A folgt B', '', '64') 1
('oracle', 'form Oracle', '5') 2
(');', '', '2') 1
('\\Leftarrow', '\\impliedby', '9') 1
('elegant way of coding this, but this works', 'seriously the hint that all solutions should have', '39') 1
('pdflatex without', '', '16') 1
(']=E[e^', ']=E[-e^', '1') 3
('heart', 'brain than vice-versa,', '19') 1
('altenator', 'alternator', '1') 1
("they're buying the", 'they buy', '10') 1
('\\int_0^tds+\\int_0^tdw_s$$', '\\int_0^tds+\\int_0^tdw_s,$$', '1') 1
('way;', 'way,', '1') 1
('to know if it contains', 'for', '20') 1
('Sie hatten erst die drei Viertel des Weges zurckgelegt.', '', '55') 1
('\\parindent', '\\z@', '9') 1
('to get an', 'can I set up a', '10') 1
('photoshop', 'Photoshop', '1') 1
('1-', '(', '2') 1
('Es ist jetzt ein Viertel vor zwlf.', '', '34') 1
('DHD', "power source and an address.  If you are receiving you don't even need that, leading", '84') 1
('hand due to disability or injury', '-handed piano pieces?', '23') 1
("I'm a noob", "I've just started", '13') 1
('companies filosofy', "company's philosophy", '6') 1
('usually easier to figure out than', 'processed after', '27') 1
('put', 'return', '5') 1
('i.e if', 'to', '6') 1
('agin', 'again, that is', '10') 1
('texfiles', 'tex-files', '1') 1
('assur', 'forbidden', '9') 3
('articulation point of', '', '21') 1
('accepts a phenomenon', 'accept', '14') 1
('safe', "safe; however, ice-cream is frozen, so I wouldn't worry about ice-cream at all, unless the egg-mixture was left at room temperature for a significant time before freezing", '166') 1
('with my', '? Do you think', '12') 1
('false; }', 'can', '7') 1
('First download the latest', 'Unity', '23') 1
('drush', 'Drush', '1') 1
('Natural Antisense Transcripts DataBase', 'Natural Antisense Transcripts DataBase', '0') 1
('to have no blown out highlights. With 0EV', 'shows))', '37') 1
('which', 'This', '3') 1
('(e.g. Functor)', '', '14') 1
('Can', 'Is there any way that', '19') 1
('QuestionOptions', 'PostOptions', '6') 1
('approximate', 'approximative', '2') 1
('//tiny.cc/wsmithy', 'The Wordsmithery', '13') 1
('and modify it and', 'to', '16') 1
('//bigbohne.de/~bigbohne/KlotzKamera.PNG', '', '39') 1
('06', '068', '1') 1
('a website', 'SteamStats', '9') 1
('poisson', 'Poisson', '1') 1
('the toxins may survive the cooking process', 'there are 3 things everyone needs', '30') 1
('the Wolfe condition', 'this test', '15') 1
('sdcard', 'SD card', '3') 2
('echo$n=$s[$i];echo', 'echo$n;echo', '7') 1
('hang', "blank terminal quickly opening and closing. I have to 'break' the execution afterward", '82') 1
('R29 G29 B27 CMYK', '', '16') 1
('run', 'running', '4') 1
('.', 'each system? What games have these mechanics?', '45') 1
('views arguments', '', '15') 1
('and', 'they', '4') 2
('captivate.Using', 'Captivate using', '3') 1
('Contours ->', '==', '11') 1
(', such as ads', 'PENGUIN AND PANDA Penalties', '23') 1
('my list', 'your domains in your Webmaster account', '33') 1
('SINGLE DATA DICTIONARY', 'FUZZY CHECKPOINTING', '18') 1
('.... can i get an ans for this question... and', '? Please', '41') 1
('sudo apt-get autoremove', 'sudo apt-get autoremove', '0') 1
('[0', '[.125', '4') 1
('production company', 'studio', '15') 1
('Is there any (scientific) model', 'Should one need incorporate the behaviour of the proteins?', '46') 1
('episode #4 of his game design podcast', 'episode #4 of his game design podcast', '0') 1
('my_page_link', 'my_sample_permalink', '9') 1
('Also', 'Otherwise as the planets and their solar systems move through the galaxy they would leave the target area pretty quickly.  This throw/catch mechanism is necessary since even', '170') 1
('readibility;', '', '12') 1
("who's urls are", 'which uses URLs', '9') 1
('in', '2000-3000 records in', '18') 1
('3.In the screen that opens up input the desired framerate (15fps in this case) in the textbox next to Conform to framerate. Press OK.', '', '133') 1
('ok thanks', 'Thanks', '4') 1
('your', 'their', '4') 1
('Java environment', '', '16') 1
('Tannacch', 'Tanach', '2') 1
("looks like I stumbled upon another one of these bugs where everyone's", 'appears that many other people are', '53') 1
('"', 'for an example, "', '16') 1
('The', "That's especially interesting if the", '33') 1
("I'm", 'Im', '1') 4
('(0,0,0)', 'center', '7') 1
('will', 'would', '3') 7
('you may', 'You could', '6') 1
('problem saving text', "Gedit won't save a", '18') 1
('in my opinion', 'with magic healing', '13') 1
(';]', '$', '2') 3
('this', '', '4') 2
('I am a white man and sometimes I wake in the middle of the night fearing that one day', 'Each time The', '75') 1
('Fs', 'F_s', '1') 1
('see', 'check', '4') 1
('allot', 'a lot', '1') 1
('tree parasite', 'this parasitic vine on my trees?', '22') 1
('a weapon', 'an item', '7') 1
('I Immediately Left', '', '18') 1
('Kingston SSDNow V+200 60GB (Sata III)', 'Kingston SSDNow V+200 60GB (Sata III)', '0') 1
('nvarchar(max) and', '', '17') 1
('checkbox', 'check-box', '1') 2
('googeling', 'Googling', '2') 1
('the', 'our', '3') 2
('tomcat', 'Tomcat', '1') 1
('So in', '', '5') 2
('does seem', 'seems', '6') 1
('security', 'safety', '5') 1
('y2=x2^r2 (mod p)', '$y_2 = x_2^{r_2} \\pmod p$', '11') 1
("GMail's", "Gmail's", '1') 1
('.', 'rules', '5') 1
('CTRL + ALT + F7', '', '15') 1
('ln49', '49', '2') 2
('I mean, the', '', '11') 1
('\\= to', '', '5') 1
('replicate', 'replicate', '0') 1
('to my question', 'I reformulated the question to reduce the noise and allow for a real answer', '64') 1
("What this means is that your PGA output won't be a clean sine wave.", "What this means is that your PGA output won't be a clean sine wave.", '0') 1
('Piano', 'piano and her fingers are also short', '32') 1
('one', 'a single', '6') 1
('09', '1', '2') 1
('getting slowly', 'performing slower', '8') 1
("Function 'to_date' not found. If this is a SQLJ function or SQL function, use sp_help to check whether the object exists (sp_help may produce a large amount of output).", '', '168') 1
('"figure out how to get solr to index the content of Excel files like this"', '"', '73') 1
('f#', 'F#', '1') 1
('would be', 'or have it rebuilt on a campy hub (the shimano hub is not compatible with campy cogs)', '80') 1
('are having', 'have', '7') 2
('both', '"to be brought into existence where previously', '42') 1
('Various studies out there have demonstrated', 'Various', '36') 1
('Good as Gold', 'Good as Gold', '0') 1
('$\\Rightarrow$', '$\\implies$', '9') 1
('supplement this question with exact tire', 'provide a', '35') 1
('(', 'Sequoia National Park', '21') 1
('//www.aish', 'Aish', '7') 1
('Ensign Daniels', 'Crewman Daniels', '6') 1
('R/W', 'is much slower', '14') 1
('uninstaled', 'uninstalled', '1') 1
('\\textwidth as', '', '13') 1
('1V', '1 to +1V', '6') 1
('However', 'However,', '1') 1
(', however', '.', '9') 1
('joomla', 'Joomla', '1') 3
('is the correct thing', 'no_expiry', '17') 1
('use short sentences is a plus for Blind People', 'titles and alt attributes on images).', '37') 1
('Render call', '', '11') 1
(',', '.', '1') 19
('Couple', ', a couple', '5') 1
('Metasploitable', 'Metasploitable', '0') 1
('270', '311', '3') 1
('Sigma 180mm Macro Prime', '', '23') 1
('', "It is usually best to be polite, no matter how aggravating the OP's behaviour is.", '81') 1
('"thstndrdthththththth"', '("thstndrd"+"th"*6)', '12') 1
('19BHP how', '19 BHP. How', '3') 1
('. Because', 'a', '8') 1
('278', '525', '3') 1
('get a job', 'find something suitable', '19') 1
(", though I haven't figured out how to remove the", '.  The', '44') 1
('Texmaker', 'Texmaker', '0') 2
('', '.', '1') 24
('the', 'to.  Each gate has', '15') 1
('vaccination (on', 'vaccination; either at', '10') 1
('is based not on critical thinking, but on', 'done', '38') 1
('when i buy  my lg optimus me i', 'When I bought my LG Optimus Me, I', '12') 1
('meta-descriptions are not used as much today', 'is Relevant to the page', '37') 1
('Second', 'Then', '5') 1
('reference', 'date', '8') 1
('Theres', 'There are', '4') 1
('UPDATE', 'EDIT #1', '6') 1
('thing and the direct contradiction of that', 'did not exist". If in fact to create is to bring into existence, before one is created one has not been brought into existence. Therefore an uncreated', '123') 1
('for', 'as', '3') 1
("What's with the", 'Why is there', '8') 1
('[itertools', 'itertools', '1') 1
('a pronounciation', 'the pronunciation', '4') 1
('documentary', 'emotions of people around it', '24') 1
('configure', 'Configuring', '4') 1
